time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2020-07-23T21:16:51.000Z,56.35509887,37.50178029,109.5634765625,18.224,295.6,3.93,0,gps,,,,,,,,41,
2020-07-23T21:16:52.000Z,56.35512873,37.5024967,122.470703125,20.368,91.6,4.91,7,gps,,,,,,,,41,
2020-07-23T21:16:53.000Z,56.35506681,37.50281053,127.72784423828125,17.152,112.7,11.42,13,gps,,,,,,,,41,
2020-07-23T21:16:54.000Z,56.35504261,37.503168,132.66217041015625,20.368,110.7,12.67,15,gps,,,,,,,,41,
2020-07-23T21:16:55.000Z,56.35500143,37.50332973,133.39508056640625,16.08,111.3,12.54,15,gps,,,,,,,,41,
2020-07-23T21:16:56.000Z,56.35496776,37.50352062,134.42205810546875,13.936001,111.0,12.33,13,gps,,,,,,,,41,
2020-07-23T21:16:57.000Z,56.35493899,37.5036857,140.083984375,10.72,110.3,12.85,13,gps,,,,,,,,41,
2020-07-23T21:16:58.000Z,56.35490868,37.5039132,143.5201416015625,9.648001,111.6,12.65,13,gps,,,,,,,,41,
2020-07-23T21:16:59.000Z,56.35486397,37.50412349,143.69061279296875,8.576,110.0,12.67,14,gps,,,,,,,,41,
2020-07-23T21:17:00.000Z,56.35482999,37.50438142,147.745849609375,8.576,109.8,12.89,14,gps,,,,,,,,41,
2020-07-23T21:17:01.000Z,56.35479305,37.50463678,150.4727783203125,7.504,110.3,13.3,15,gps,,,,,,,,41,
2020-07-23T21:17:02.000Z,56.35474914,37.50487925,152.2161865234375,7.504,111.2,13.71,15,gps,,,,,,,,41,
2020-07-23T21:17:03.000Z,56.35470471,37.5050869,152.19195556640625,6.432,110.9,14.09,15,gps,,,,,,,,41,
2020-07-23T21:17:04.000Z,56.35466298,37.50532386,152.77191162109375,6.432,109.8,14.53,14,gps,,,,,,,,41,
2020-07-23T21:17:05.000Z,56.35460796,37.50556797,151.610595703125,6.432,109.9,14.92,14,gps,,,,,,,,41,
2020-07-23T21:17:06.000Z,56.35456362,37.50580247,154.68902587890625,5.36,110.6,15.13,13,gps,,,,,,,,41,
2020-07-23T21:17:07.000Z,56.35451504,37.50602127,153.93060302734375,5.36,110.9,14.94,14,gps,,,,,,,,41,
2020-07-23T21:17:08.000Z,56.35446947,37.50623858,155.4073486328125,5.36,110.8,14.77,15,gps,,,,,,,,41,
2020-07-23T21:17:09.000Z,56.35442252,37.50645815,156.0860595703125,5.36,110.7,14.78,15,gps,,,,,,,,41,
2020-07-23T21:17:10.000Z,56.35437417,37.50668268,156.05078125,4.288,110.5,14.95,14,gps,,,,,,,,41,
2020-07-23T21:17:11.000Z,56.35432749,37.50691109,156.2957763671875,4.288,110.5,15.09,15,gps,,,,,,,,41,
2020-07-23T21:17:12.000Z,56.354281,37.50715139,156.99346923828125,4.288,111.0,15.18,15,gps,,,,,,,,41,
2020-07-23T21:17:13.000Z,56.3542305,37.50738297,156.53607177734375,4.288,111.1,15.21,14,gps,,,,,,,,41,
2020-07-23T21:17:14.000Z,56.35418158,37.50760895,157.14080810546875,3.216,110.6,15.22,18,gps,,,,,,,,41,
2020-07-23T21:17:15.000Z,56.35413516,37.50784483,158.45281982421875,3.216,110.6,15.12,18,gps,,,,,,,,41,
2020-07-23T21:17:16.000Z,56.35408768,37.50808601,159.65625,4.288,109.3,15.1,18,gps,,,,,,,,41,
2020-07-23T21:17:17.000Z,56.35404267,37.50832364,161.2149658203125,4.288,109.8,14.91,18,gps,,,,,,,,41,
2020-07-23T21:17:18.000Z,56.35399812,37.50855042,162.4635009765625,3.216,110.3,14.49,18,gps,,,,,,,,41,
2020-07-23T21:17:19.000Z,56.35395755,37.508773,164.0057373046875,4.288,110.4,13.87,18,gps,,,,,,,,41,
2020-07-23T21:17:20.000Z,56.35391733,37.50899396,165.07537841796875,4.288,110.3,13.42,18,gps,,,,,,,,41,
2020-07-23T21:17:21.000Z,56.35387584,37.50919938,165.881103515625,3.216,111.9,13.13,18,gps,,,,,,,,41,
2020-07-23T21:17:22.000Z,56.35383126,37.50941313,159.94512939453125,3.216,112.8,13.29,19,gps,,,,,,,,41,
2020-07-23T21:17:23.000Z,56.3537854,37.50961686,162.052001953125,3.216,111.6,13.39,19,gps,,,,,,,,41,
2020-07-23T21:17:24.000Z,56.35374202,37.50981769,163.16143798828125,3.216,110.7,13.32,19,gps,,,,,,,,41,
2020-07-23T21:17:25.000Z,56.35369995,37.510034,164.07373046875,3.216,110.5,13.69,20,gps,,,,,,,,41,
2020-07-23T21:17:26.000Z,56.35365738,37.51023446,164.291748046875,3.216,110.8,13.32,20,gps,,,,,,,,41,
2020-07-23T21:17:27.000Z,56.35361816,37.51043187,164.32415771484375,3.216,110.6,13.38,20,gps,,,,,,,,41,
2020-07-23T21:17:28.000Z,56.35357647,37.51063217,164.31268310546875,3.216,109.9,13.46,20,gps,,,,,,,,41,
2020-07-23T21:17:29.000Z,56.35353746,37.5108294,163.98687744140625,3.216,110.1,13.29,20,gps,,,,,,,,41,
2020-07-23T21:17:30.000Z,56.35349886,37.51102437,163.697021484375,3.216,110.5,13.06,20,gps,,,,,,,,41,
2020-07-23T21:17:31.000Z,56.35345843,37.51122278,163.42364501953125,3.216,110.1,13.21,20,gps,,,,,,,,41,
2020-07-23T21:17:32.000Z,56.35342669,37.51142868,164.21435546875,3.216,111.7,13.12,19,gps,,,,,,,,41,
2020-07-23T21:17:33.000Z,56.35338663,37.5116244,164.0828857421875,3.216,112.2,13.2,19,gps,,,,,,,,41,
2020-07-23T21:17:34.000Z,56.35335204,37.51182134,164.8427734375,3.216,111.3,13.16,20,gps,,,,,,,,41,
2020-07-23T21:17:35.000Z,56.35331222,37.51202289,164.24481201171875,3.216,111.2,13.23,20,gps,,,,,,,,41,
2020-07-23T21:17:36.000Z,56.35327432,37.51223093,164.28790283203125,3.216,110.8,13.7,20,gps,,,,,,,,41,
2020-07-23T21:17:37.000Z,56.35323077,37.51243562,164.1817626953125,3.216,110.7,14.02,20,gps,,,,,,,,41,
2020-07-23T21:17:38.000Z,56.35318471,37.51264951,163.54693603515625,3.216,110.4,14.06,20,gps,,,,,,,,41,
2020-07-23T21:17:39.000Z,56.35314172,37.51287236,163.030029296875,3.216,110.4,14.19,20,gps,,,,,,,,41,
2020-07-23T21:17:40.000Z,56.3530976,37.513079,162.021240234375,3.216,110.3,14.34,20,gps,,,,,,,,41,
2020-07-23T21:17:41.000Z,56.35305734,37.51330609,161.19451904296875,3.216,110.2,14.84,20,gps,,,,,,,,41,
2020-07-23T21:17:42.000Z,56.35301055,37.51352801,160.78765869140625,3.216,110.3,14.66,21,gps,,,,,,,,41,
2020-07-23T21:17:43.000Z,56.35296492,37.51374965,159.8389892578125,3.216,110.1,14.74,20,gps,,,,,,,,41,
2020-07-23T21:17:44.000Z,56.35291837,37.5139794,159.346435546875,3.216,110.5,14.94,20,gps,,,,,,,,41,
2020-07-23T21:17:45.000Z,56.35286933,37.5142005,158.7984619140625,3.216,110.7,14.77,20,gps,,,,,,,,41,
2020-07-23T21:17:46.000Z,56.35282584,37.51442497,158.1190185546875,3.216,110.8,14.8,20,gps,,,,,,,,41,
2020-07-23T21:17:47.000Z,56.35277556,37.51465012,157.35601806640625,3.216,110.8,14.87,20,gps,,,,,,,,41,
2020-07-23T21:17:48.000Z,56.35273097,37.51487743,156.76947021484375,3.216,110.4,14.8,20,gps,,,,,,,,41,
2020-07-23T21:17:49.000Z,56.35268988,37.51509648,156.07440185546875,3.216,110.8,14.78,19,gps,,,,,,,,41,
2020-07-23T21:17:50.000Z,56.35264216,37.51531874,155.5130615234375,3.216,111.1,14.93,19,gps,,,,,,,,41,
2020-07-23T21:17:51.000Z,56.35259464,37.51554517,155.18182373046875,3.216,111.0,15.17,19,gps,,,,,,,,41,
