time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2020-08-07T22:41:35.014Z,56.15995526,37.49150241,195.19854736328125,6.432,58.3,21.58,0,gps,,,,,,,,52,
2020-08-07T22:41:37.000Z,56.16008869,37.49203732,186.60003662109375,3.216,56.5,21.64,15,gps,,,,,,,,52,
2020-08-07T22:41:38.000Z,56.16018479,37.49230315,182.5843505859375,3.216,56.9,21.63,20,gps,,,,,,,,52,
2020-08-07T22:41:39.000Z,56.1602917,37.49259258,182.11328125,3.216,56.7,21.53,22,gps,,,,,,,,52,
2020-08-07T22:41:40.000Z,56.16039601,37.49288057,181.0595703125,3.216,56.8,21.63,22,gps,,,,,,,,52,
2020-08-07T22:41:41.000Z,56.16049542,37.49315493,180.8486328125,3.216,57.1,21.39,22,gps,,,,,,,,52,
2020-08-07T22:41:42.000Z,56.16060201,37.49341935,179.48406982421875,3.216,57.6,21.07,22,gps,,,,,,,,52,
2020-08-07T22:41:43.000Z,56.16068811,37.4937064,178.48052978515625,3.216,60.4,20.81,22,gps,,,,,,,,52,
2020-08-07T22:41:44.000Z,56.16076456,37.49400253,178.494384765625,3.216,64.8,20.33,22,gps,,,,,,,,52,
2020-08-07T22:41:45.000Z,56.16082623,37.49431015,178.75921630859375,3.216,70.0,20.2,23,gps,,,,,,,,52,
2020-08-07T22:41:46.000Z,56.16086862,37.49463445,180.58447265625,3.216,73.8,19.55,22,gps,,,,,,,,52,
2020-08-07T22:41:47.000Z,56.16091497,37.49495096,181.20819091796875,3.216,74.5,19.75,22,gps,,,,,,,,52,
2020-08-07T22:41:48.000Z,56.16095842,37.49525857,181.24237060546875,3.216,75.7,19.65,22,gps,,,,,,,,52,
2020-08-07T22:41:49.000Z,56.16100328,37.4955676,181.21258544921875,3.216,76.4,19.49,22,gps,,,,,,,,52,
2020-08-07T22:41:50.000Z,56.16104609,37.49587487,181.16326904296875,3.216,76.2,19.59,22,gps,,,,,,,,52,
2020-08-07T22:41:51.000Z,56.1610895,37.49617175,181.4593505859375,3.216,75.4,19.32,22,gps,,,,,,,,52,
2020-08-07T22:41:52.000Z,56.16113581,37.49646481,181.76336669921875,3.216,74.5,18.79,22,gps,,,,,,,,52,
2020-08-07T22:41:53.000Z,56.16118955,37.49676734,182.155517578125,3.216,72.3,19.22,22,gps,,,,,,,,52,
2020-08-07T22:41:54.000Z,56.16125781,37.49705954,182.28521728515625,3.216,68.0,19.72,22,gps,,,,,,,,52,
2020-08-07T22:41:55.000Z,56.16133703,37.49734502,181.2169189453125,3.216,63.5,20.44,22,gps,,,,,,,,52,
2020-08-07T22:41:56.000Z,56.16143201,37.49764299,180.7908935546875,3.216,60.5,21.24,23,gps,,,,,,,,52,
2020-08-07T22:41:57.000Z,56.16153526,37.49794555,180.44677734375,3.216,58.5,21.94,23,gps,,,,,,,,52,
2020-08-07T22:41:58.000Z,56.16164521,37.49824931,180.1046142578125,3.216,56.1,22.47,23,gps,,,,,,,,52,
2020-08-07T22:41:59.000Z,56.16176364,37.49854132,179.35150146484375,3.216,53.6,22.71,23,gps,,,,,,,,52,
2020-08-07T22:42:00.000Z,56.16189627,37.4988294,179.12921142578125,3.216,50.5,23.21,23,gps,,,,,,,,52,
2020-08-07T22:42:01.000Z,56.16203929,37.49909712,178.60662841796875,3.216,48.0,23.32,23,gps,,,,,,,,52,
2020-08-07T22:42:02.000Z,56.16219317,37.4993514,178.76849365234375,3.216,42.2,23.39,23,gps,,,,,,,,52,
2020-08-07T22:42:04.000Z,56.16255404,37.49978864,178.88970947265625,3.216,31.3,24.18,25,gps,,,,,,,,52,
2020-08-07T22:42:05.000Z,56.16273023,37.4999691,177.59881591796875,4.288,27.0,23.53,27,gps,,,,,,,,52,
2020-08-07T22:42:06.000Z,56.16293932,37.50013401,177.4820556640625,3.216,25.6,24.04,27,gps,,,,,,,,52,
2020-08-07T22:42:08.000Z,56.16332888,37.50047277,174.60986328125,4.288,27.8,24.44,28,gps,,,,,,,,52,
2020-08-07T22:42:09.000Z,56.16353027,37.50065473,174.8397216796875,4.288,28.0,24.39,28,gps,,,,,,,,52,
2020-08-07T22:42:10.000Z,56.16371416,37.50083031,173.90167236328125,4.288,28.1,24.16,28,gps,,,,,,,,52,
2020-08-07T22:42:11.000Z,56.16390942,37.50101216,174.42645263671875,4.288,28.2,24.06,28,gps,,,,,,,,52,
2020-08-07T22:42:12.000Z,56.16409122,37.50119063,173.8780517578125,4.288,28.4,23.58,25,gps,,,,,,,,52,
2020-08-07T22:42:13.000Z,56.16427579,37.50136285,176.080078125,4.288,28.2,23.3,26,gps,,,,,,,,52,
2020-08-07T22:42:14.000Z,56.16445407,37.5015259,175.6641845703125,4.288,27.9,22.98,26,gps,,,,,,,,52,
2020-08-07T22:42:15.000Z,56.16463331,37.50168452,175.871826171875,4.288,27.4,22.44,25,gps,,,,,,,,52,
2020-08-07T22:42:16.000Z,56.16481013,37.50185448,176.08990478515625,4.288,28.4,22.38,24,gps,,,,,,,,52,
2020-08-07T22:42:17.000Z,56.16499362,37.50202465,175.8992919921875,4.288,28.6,22.38,24,gps,,,,,,,,52,
2020-08-07T22:42:18.000Z,56.16515977,37.50219173,174.665283203125,4.288,28.8,22.24,25,gps,,,,,,,,52,
2020-08-07T22:42:19.000Z,56.16533437,37.50236606,174.7449951171875,3.216,29.0,22.4,25,gps,,,,,,,,52,
2020-08-07T22:42:20.000Z,56.16551217,37.50254541,174.43194580078125,3.216,29.9,22.5,25,gps,,,,,,,,52,
2020-08-07T22:42:22.000Z,56.16584833,37.50291222,174.5927734375,3.216,20.1,22.28,26,gps,,,,,,,,52,
2020-08-07T22:42:23.000Z,56.16602163,37.50308344,174.9857177734375,3.216,29.8,21.89,25,gps,,,,,,,,52,
