time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2020-07-31T11:04:42.447Z,56.16724104,37.50402622,162.67242431640625,7.504,201.1,19.82,0,gps,,,,,,,,44,
2020-07-31T11:04:44.000Z,56.16705144,37.50380401,163.27764892578125,5.36,206.1,19.36,15,gps,,,,,,,,44,
2020-07-31T11:04:45.000Z,56.16688444,37.50366687,164.30609130859375,5.36,208.2,19.62,19,gps,,,,,,,,44,
2020-07-31T11:04:46.000Z,56.16671754,37.50355399,167.13226318359375,4.288,207.8,19.35,19,gps,,,,,,,,44,
2020-07-31T11:04:47.000Z,56.1665699,37.50342668,169.73541259765625,3.216,207.2,19.12,20,gps,,,,,,,,44,
2020-07-31T11:04:48.000Z,56.16640783,37.50327784,168.66326904296875,4.288,207.5,19.25,20,gps,,,,,,,,44,
2020-07-31T11:04:49.000Z,56.16626058,37.50314369,169.362060546875,4.288,206.3,19.15,20,gps,,,,,,,,44,
2020-07-31T11:04:50.000Z,56.1661197,37.50300776,169.2998046875,3.216,207.7,19.07,20,gps,,,,,,,,44,
2020-07-31T11:04:51.000Z,56.16596887,37.50287184,170.2489013671875,3.216,207.7,19.15,20,gps,,,,,,,,44,
2020-07-31T11:04:52.000Z,56.16580577,37.50273742,170.75897216796875,3.216,207.4,19.19,20,gps,,,,,,,,44,
2020-07-31T11:04:53.000Z,56.16566056,37.50260568,171.95928955078125,3.216,207.7,18.79,20,gps,,,,,,,,44,
2020-07-31T11:04:54.000Z,56.16552813,37.50248144,171.8143310546875,3.216,207.6,18.56,20,gps,,,,,,,,44,
2020-07-31T11:04:55.000Z,56.16538603,37.50235045,171.8253173828125,3.216,207.5,18.24,20,gps,,,,,,,,44,
2020-07-31T11:04:56.000Z,56.16524859,37.50221679,171.55181884765625,4.288,207.6,17.93,20,gps,,,,,,,,44,
2020-07-31T11:04:57.000Z,56.16510393,37.50208147,171.1533203125,4.288,207.8,17.87,20,gps,,,,,,,,44,
2020-07-31T11:04:58.000Z,56.1649694,37.50195223,171.010498046875,3.216,208.7,17.44,20,gps,,,,,,,,44,
2020-07-31T11:04:59.000Z,56.16483507,37.50182839,170.53466796875,3.216,206.2,16.89,25,gps,,,,,,,,44,
2020-07-31T11:05:00.000Z,56.16471101,37.50171663,170.90655517578125,3.216,197.1,16.17,25,gps,,,,,,,,44,
2020-07-31T11:05:01.000Z,56.16458973,37.50159507,170.4420166015625,3.216,205.7,15.84,26,gps,,,,,,,,44,
2020-07-31T11:05:02.000Z,56.16445866,37.50147227,170.26739501953125,3.216,207.8,16.16,26,gps,,,,,,,,44,
2020-07-31T11:05:03.000Z,56.16431491,37.50135463,171.22320556640625,3.216,207.9,16.38,26,gps,,,,,,,,44,
2020-07-31T11:05:04.000Z,56.16418395,37.50122154,170.30462646484375,3.216,211.6,16.66,26,gps,,,,,,,,44,
2020-07-31T11:05:05.000Z,56.16404789,37.50108115,170.306396484375,3.216,211.6,17.15,26,gps,,,,,,,,44,
2020-07-31T11:05:06.000Z,56.16391381,37.50094015,170.01885986328125,3.216,220.7,17.33,25,gps,,,,,,,,44,
2020-07-31T11:05:07.000Z,56.1637822,37.50079865,169.91583251953125,3.216,215.3,17.54,25,gps,,,,,,,,44,
2020-07-31T11:05:08.000Z,56.16363921,37.5006593,169.87530517578125,3.216,212.0,17.83,25,gps,,,,,,,,44,
2020-07-31T11:05:09.000Z,56.1635006,37.50052187,169.80157470703125,3.216,211.3,18.03,25,gps,,,,,,,,44,
2020-07-31T11:05:10.000Z,56.16335958,37.50038893,169.71795654296875,3.216,209.1,17.78,25,gps,,,,,,,,43,
2020-07-31T11:05:11.000Z,56.16322252,37.50026097,170.1370849609375,3.216,211.0,17.26,25,gps,,,,,,,,43,
2020-07-31T11:05:12.000Z,56.16308969,37.50013233,170.443359375,3.216,208.4,17.0,25,gps,,,,,,,,43,
2020-07-31T11:05:13.000Z,56.16295951,37.50000328,170.45245361328125,3.216,208.6,16.87,25,gps,,,,,,,,43,
2020-07-31T11:05:14.000Z,56.16283527,37.49986919,170.577392578125,3.216,209.7,16.75,25,gps,,,,,,,,43,
2020-07-31T11:05:15.000Z,56.16270645,37.49974416,170.57525634765625,3.216,209.0,16.51,24,gps,,,,,,,,43,
2020-07-31T11:05:16.000Z,56.16258093,37.49961236,172.16583251953125,3.216,207.8,16.36,24,gps,,,,,,,,43,
2020-07-31T11:05:17.000Z,56.16246025,37.49947472,172.77374267578125,3.216,211.7,16.12,25,gps,,,,,,,,43,
2020-07-31T11:05:18.000Z,56.16234026,37.49932558,174.4874267578125,3.216,217.6,15.97,26,gps,,,,,,,,43,
