time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2020-07-23T21:06:10.000Z,56.34721239,37.51935784,128.60894775390625,10.72,31.0,0.88,0,gps,,,,,,,,34,
2020-07-23T21:06:11.000Z,56.34722113,37.51932221,137.96075439453125,11.792,,0.0,10,gps,,,,,,,,34,
2020-07-23T21:06:12.000Z,56.34725212,37.51931701,143.9056396484375,9.648001,,0.0,12,gps,,,,,,,,34,
2020-07-23T21:06:13.000Z,56.34726202,37.51930915,144.7440185546875,6.432,,0.0,14,gps,,,,,,,,34,
2020-07-23T21:06:14.000Z,56.34726272,37.51930586,142.751708984375,6.432,,0.0,15,gps,,,,,,,,34,
2020-07-23T21:06:15.000Z,56.34727388,37.51926361,144.3701171875,6.432,,0.0,15,gps,,,,,,,,34,
2020-07-23T21:06:16.000Z,56.34726676,37.51924499,141.9779052734375,6.432,,0.0,15,gps,,,,,,,,34,
2020-07-23T21:06:17.000Z,56.34727932,37.51923656,145.55157470703125,6.432,,0.0,13,gps,,,,,,,,34,
2020-07-23T21:06:18.000Z,56.34727942,37.519239,146.4652099609375,5.36,,0.0,13,gps,,,,,,,,34,
2020-07-23T21:06:19.000Z,56.34727745,37.51923918,146.1612548828125,5.36,,0.0,13,gps,,,,,,,,34,
2020-07-23T21:06:20.000Z,56.34727786,37.51924635,145.7100830078125,4.288,,0.0,13,gps,,,,,,,,34,
2020-07-23T21:06:21.000Z,56.34727736,37.51924897,145.4742431640625,4.288,,0.0,13,gps,,,,,,,,34,
2020-07-23T21:06:22.000Z,56.34727723,37.51924872,145.291259765625,4.288,,0.0,13,gps,,,,,,,,34,
2020-07-23T21:06:23.000Z,56.34727728,37.51924938,145.20965576171875,4.288,,0.0,13,gps,,,,,,,,34,
2020-07-23T21:06:24.000Z,56.34727719,37.51924969,145.1453857421875,4.288,,0.0,13,gps,,,,,,,,34,
2020-07-23T21:06:25.000Z,56.34727719,37.51924972,145.13909912109375,4.288,,0.0,13,gps,,,,,,,,34,
2020-07-23T21:06:26.000Z,56.3472772,37.5192497,145.131591796875,4.288,,0.0,13,gps,,,,,,,,34,
2020-07-23T21:06:27.000Z,56.34727721,37.51924968,145.1181640625,4.288,,0.0,13,gps,,,,,,,,34,
2020-07-23T21:06:28.000Z,56.34727718,37.51924965,145.10357666015625,4.288,,0.0,13,gps,,,,,,,,34,
2020-07-23T21:06:29.000Z,56.34727678,37.51924468,143.64227294921875,4.288,,0.0,13,gps,,,,,,,,34,
2020-07-23T21:06:30.000Z,56.34728945,37.51925176,143.451171875,4.288,,0.0,13,gps,,,,,,,,34,
2020-07-23T21:06:31.000Z,56.34727917,37.51924991,142.2303466796875,3.216,,0.0,13,gps,,,,,,,,34,
2020-07-23T21:06:32.000Z,56.34727929,37.51925292,142.67486572265625,3.216,,0.0,16,gps,,,,,,,,34,
2020-07-23T21:06:33.000Z,56.34728632,37.51925538,142.6842041015625,3.216,,0.0,17,gps,,,,,,,,34,
2020-07-23T21:06:34.000Z,56.34729071,37.51925185,142.7218017578125,3.216,,0.0,17,gps,,,,,,,,34,
2020-07-23T21:06:35.000Z,56.34729976,37.51926225,142.78997802734375,3.216,,0.0,17,gps,,,,,,,,34,
2020-07-23T21:06:36.000Z,56.3473082,37.51927514,143.398193359375,3.216,79.5,0.18,17,gps,,,,,,,,34,
2020-07-23T21:06:37.000Z,56.34731586,37.5192814,144.564208984375,3.216,,0.0,17,gps,,,,,,,,34,
2020-07-23T21:06:38.000Z,56.34732466,37.51926981,145.8365478515625,3.216,,0.0,18,gps,,,,,,,,34,
2020-07-23T21:06:39.000Z,56.34732785,37.51926943,145.927001953125,3.216,,0.0,19,gps,,,,,,,,34,
2020-07-23T21:06:40.000Z,56.34733891,37.51926952,146.0218505859375,3.216,,0.0,19,gps,,,,,,,,34,
2020-07-23T21:06:41.000Z,56.34734582,37.51928113,145.75677490234375,3.216,,0.0,18,gps,,,,,,,,34,
2020-07-23T21:06:42.000Z,56.34734976,37.51928644,145.9306640625,3.216,,0.0,18,gps,,,,,,,,34,
2020-07-23T21:06:43.000Z,56.34735033,37.51928711,146.073974609375,3.216,,0.0,18,gps,,,,,,,,34,
2020-07-23T21:06:44.000Z,56.34735013,37.5192818,146.012451171875,3.216,,0.0,18,gps,,,,,,,,34,
2020-07-23T21:06:45.000Z,56.34734496,37.519278,146.618896484375,3.216,,0.0,18,gps,,,,,,,,34,
2020-07-23T21:06:46.000Z,56.34734579,37.51927294,145.6845703125,3.216,,0.0,18,gps,,,,,,,,34,
2020-07-23T21:06:47.000Z,56.34734688,37.51927585,147.2545166015625,3.216,,0.0,19,gps,,,,,,,,34,
2020-07-23T21:06:48.000Z,56.34734836,37.51927654,147.455078125,3.216,,0.0,19,gps,,,,,,,,34,
