time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2020-07-30T16:53:25.369Z,56.35276231,37.52228735,183.16058349609375,9.648001,203.8,11.39,0,gps,,,,,,,,24,
2020-07-30T16:53:26.494Z,56.35265744,37.52220411,182.7078857421875,11.792,203.8,11.39,0,gps,,,,,,,,24,
2020-07-30T16:53:27.000Z,56.35263932,37.52224739,181.76190185546875,4.288,201.2,11.51,11,gps,,,,,,,,24,
2020-07-30T16:53:28.000Z,56.35253258,37.52217916,179.58544921875,3.216,202.6,11.35,19,gps,,,,,,,,24,
2020-07-30T16:53:29.000Z,56.35242969,37.52211077,177.99188232421875,3.216,202.2,11.02,19,gps,,,,,,,,24,
2020-07-30T16:53:30.000Z,56.35234132,37.52204865,177.11346435546875,3.216,202.3,10.9,20,gps,,,,,,,,24,
2020-07-30T16:53:31.000Z,56.35225597,37.52199351,174.22998046875,3.216,202.2,10.43,20,gps,,,,,,,,24,
2020-07-30T16:53:32.000Z,56.35217175,37.52194109,172.75323486328125,3.216,201.9,10.29,21,gps,,,,,,,,24,
2020-07-30T16:53:33.000Z,56.35208558,37.52188109,171.7901611328125,3.216,202.0,10.02,21,gps,,,,,,,,24,
2020-07-30T16:53:34.000Z,56.35200079,37.5218281,169.64208984375,3.216,200.9,9.77,21,gps,,,,,,,,24,
2020-07-30T16:53:35.000Z,56.35192716,37.52177632,167.0108642578125,3.216,202.0,9.34,21,gps,,,,,,,,24,
2020-07-30T16:53:36.000Z,56.35184956,37.52172319,166.8134765625,3.216,202.0,8.73,21,gps,,,,,,,,24,
2020-07-30T16:53:37.000Z,56.35178348,37.52168051,166.4892578125,3.216,201.7,7.69,21,gps,,,,,,,,24,
2020-07-30T16:53:38.000Z,56.35172993,37.52164537,165.5687255859375,3.216,201.8,6.24,21,gps,,,,,,,,24,
2020-07-30T16:53:39.000Z,56.35169047,37.52161269,165.0972900390625,3.216,201.6,4.87,21,gps,,,,,,,,24,
2020-07-30T16:53:40.000Z,56.35166099,37.52159745,164.14227294921875,3.216,200.5,3.27,22,gps,,,,,,,,24,
2020-07-30T16:53:41.000Z,56.35164746,37.52159552,163.015380859375,3.216,201.4,1.66,22,gps,,,,,,,,24,
2020-07-30T16:53:42.000Z,56.35163959,37.52159937,162.37689208984375,3.216,201.9,0.49,22,gps,,,,,,,,24,
2020-07-30T16:53:43.000Z,56.35163756,37.52160412,162.39630126953125,3.216,,0.0,22,gps,,,,,,,,24,
2020-07-30T16:53:44.000Z,56.35163548,37.52160639,162.26153564453125,3.216,,0.0,22,gps,,,,,,,,24,
