time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2020-07-25T16:59:00.546Z,56.17302576,37.50823656,179.860107421875,7.504,208.6,13.79,0,gps,,,,,,,,37,
2020-07-25T16:59:01.000Z,56.17299259,37.50821686,182.4422607421875,5.36,205.2,14.52,18,gps,,,,,,,,37,
2020-07-25T16:59:03.000Z,56.17277182,37.50800455,178.968994140625,4.288,204.4,14.27,19,gps,,,,,,,,37,
2020-07-25T16:59:04.000Z,56.17266336,37.50791057,177.56939697265625,4.288,205.6,14.26,21,gps,,,,,,,,37,
2020-07-25T16:59:05.000Z,56.17254262,37.50781226,177.38763427734375,4.288,205.0,14.34,21,gps,,,,,,,,37,
2020-07-25T16:59:06.000Z,56.17242097,37.50771781,177.90203857421875,4.288,204.9,14.28,20,gps,,,,,,,,37,
2020-07-25T16:59:07.000Z,56.17230597,37.50762163,177.3492431640625,3.216,205.2,14.1,21,gps,,,,,,,,37,
2020-07-25T16:59:08.000Z,56.17218934,37.50752588,176.8316650390625,3.216,205.5,13.84,21,gps,,,,,,,,37,
2020-07-25T16:59:09.000Z,56.17207828,37.50743341,177.12408447265625,3.216,205.7,13.78,21,gps,,,,,,,,37,
2020-07-25T16:59:10.000Z,56.17197274,37.50734569,177.2772216796875,3.216,205.4,13.83,20,gps,,,,,,,,37,
2020-07-25T16:59:11.000Z,56.17185569,37.50725246,177.3111572265625,3.216,205.2,13.77,19,gps,,,,,,,,37,
2020-07-25T16:59:12.000Z,56.17174123,37.50715279,177.525390625,3.216,205.1,13.87,19,gps,,,,,,,,37,
2020-07-25T16:59:13.000Z,56.17162796,37.5070514,177.70611572265625,3.216,206.0,14.07,20,gps,,,,,,,,37,
2020-07-25T16:59:14.000Z,56.17151454,37.50695579,177.51995849609375,3.216,205.1,14.18,20,gps,,,,,,,,37,
2020-07-25T16:59:15.000Z,56.17139707,37.50685141,177.4329833984375,3.216,205.0,14.56,20,gps,,,,,,,,37,
2020-07-25T16:59:16.000Z,56.17126987,37.50676042,178.6224365234375,3.216,202.3,14.94,20,gps,,,,,,,,37,
2020-07-25T16:59:17.000Z,56.17114976,37.50667298,179.12347412109375,3.216,203.4,15.16,20,gps,,,,,,,,37,
2020-07-25T16:59:18.000Z,56.17102405,37.50656844,179.427490234375,3.216,202.5,15.45,19,gps,,,,,,,,37,
2020-07-25T16:59:19.000Z,56.17089664,37.50646679,179.97998046875,3.216,201.5,15.56,19,gps,,,,,,,,37,
2020-07-25T16:59:20.000Z,56.17076503,37.50637645,178.8453369140625,3.216,199.9,15.46,20,gps,,,,,,,,37,
2020-07-25T16:59:21.000Z,56.17063585,37.50630508,178.39312744140625,3.216,197.2,15.16,21,gps,,,,,,,,37,
2020-07-25T16:59:22.000Z,56.17051882,37.50623816,178.27154541015625,3.216,195.5,14.02,21,gps,,,,,,,,37,
2020-07-25T16:59:23.000Z,56.17041237,37.50618891,177.57672119140625,3.216,194.1,12.25,26,gps,,,,,,,,37,
2020-07-25T16:59:24.000Z,56.17032234,37.50614944,177.4112548828125,3.216,192.7,10.57,26,gps,,,,,,,,37,
2020-07-25T16:59:25.000Z,56.17024548,37.50611452,177.1649169921875,3.216,192.7,8.88,26,gps,,,,,,,,37,
2020-07-25T16:59:26.000Z,56.1701821,37.50608723,177.1187744140625,3.216,193.4,7.5,27,gps,,,,,,,,37,
2020-07-25T16:59:27.000Z,56.17012511,37.50606937,176.5299072265625,3.216,192.1,6.42,27,gps,,,,,,,,37,
2020-07-25T16:59:28.000Z,56.17008167,37.50605064,176.16162109375,3.216,192.6,5.41,26,gps,,,,,,,,37,
2020-07-25T16:59:29.000Z,56.17004105,37.50603448,176.021728515625,3.216,192.8,4.73,24,gps,,,,,,,,37,
2020-07-25T16:59:30.000Z,56.1700101,37.50601908,175.8896484375,3.216,193.8,3.37,25,gps,,,,,,,,37,
2020-07-25T16:59:31.000Z,56.16999003,37.50600221,175.5986328125,3.216,194.0,2.09,25,gps,,,,,,,,37,
2020-07-25T16:59:32.000Z,56.16997217,37.50599572,175.1292724609375,3.216,195.4,1.6,25,gps,,,,,,,,37,
2020-07-25T16:59:33.000Z,56.16996482,37.50599129,174.7366943359375,3.216,194.1,0.82,25,gps,,,,,,,,37,
2020-07-25T16:59:34.000Z,56.16995796,37.50598523,174.78192138671875,3.216,195.1,0.66,25,gps,,,,,,,,37,
2020-07-25T16:59:35.000Z,56.16995048,37.50598157,174.858642578125,3.216,195.8,0.64,25,gps,,,,,,,,37,
2020-07-25T16:59:36.000Z,56.16994156,37.50597733,174.763671875,3.216,197.0,0.72,25,gps,,,,,,,,37,
2020-07-25T16:59:37.000Z,56.1699335,37.50597638,174.78271484375,3.216,196.8,0.53,25,gps,,,,,,,,37,
2020-07-25T16:59:38.000Z,56.16992982,37.50597357,174.6798095703125,3.216,,0.0,25,gps,,,,,,,,37,
2020-07-25T16:59:39.000Z,56.16992748,37.50596378,174.770751953125,3.216,,0.0,25,gps,,,,,,,,37,
2020-07-25T16:59:40.000Z,56.16992693,37.50596083,175.1064453125,3.216,,0.0,25,gps,,,,,,,,37,
2020-07-25T16:59:41.000Z,56.16992505,37.50596013,175.23455810546875,3.216,,0.0,24,gps,,,,,,,,37,
2020-07-25T16:59:42.000Z,56.16992373,37.50596147,175.52197265625,3.216,,0.0,25,gps,,,,,,,,37,
2020-07-25T16:59:43.000Z,56.16992309,37.50596438,175.78704833984375,3.216,,0.0,26,gps,,,,,,,,37,
2020-07-25T16:59:44.000Z,56.16992205,37.50596596,176.08074951171875,3.216,,0.0,25,gps,,,,,,,,37,
2020-07-25T16:59:45.000Z,56.16991457,37.50596076,176.32080078125,3.216,197.2,0.8,25,gps,,,,,,,,37,
2020-07-25T16:59:46.000Z,56.16990631,37.50595637,177.5472412109375,3.216,197.0,0.93,25,gps,,,,,,,,37,
2020-07-25T16:59:47.000Z,56.16989157,37.5059491,178.07586669921875,3.216,194.9,1.82,26,gps,,,,,,,,37,
2020-07-25T16:59:48.000Z,56.16987059,37.50594095,178.02362060546875,3.216,195.2,2.45,26,gps,,,,,,,,37,
2020-07-25T16:59:49.000Z,56.16984057,37.50592868,177.8275146484375,3.216,195.0,3.34,26,gps,,,,,,,,37,
2020-07-25T16:59:50.000Z,56.16979794,37.50591186,177.97479248046875,3.216,194.5,4.64,26,gps,,,,,,,,37,
2020-07-25T16:59:51.000Z,56.16973189,37.50590078,177.304931640625,3.216,192.7,6.13,26,gps,,,,,,,,37,
2020-07-25T16:59:52.000Z,56.16967183,37.50587753,176.64306640625,3.216,191.7,6.9,26,gps,,,,,,,,37,
2020-07-25T16:59:53.000Z,56.16960808,37.50585868,176.075927734375,3.216,190.8,7.1,26,gps,,,,,,,,37,
2020-07-25T16:59:54.000Z,56.16954497,37.50583793,175.5733642578125,3.216,191.1,7.3,25,gps,,,,,,,,37,
2020-07-25T16:59:55.000Z,56.16947663,37.50580601,175.7772216796875,3.216,192.0,7.84,25,gps,,,,,,,,37,
2020-07-25T16:59:56.000Z,56.16940388,37.50577073,175.734619140625,3.216,192.0,8.48,24,gps,,,,,,,,37,
2020-07-25T16:59:57.000Z,56.16932127,37.50573266,175.9078369140625,3.216,192.8,9.13,24,gps,,,,,,,,37,
2020-07-25T16:59:58.000Z,56.16922933,37.50570232,176.056396484375,3.216,193.6,10.08,24,gps,,,,,,,,37,
2020-07-25T16:59:59.000Z,56.16914683,37.50566013,176.6409912109375,3.216,195.3,10.38,20,gps,,,,,,,,37,
2020-07-25T17:00:00.000Z,56.16906009,37.50561383,176.74603271484375,3.216,197.2,10.32,25,gps,,,,,,,,37,
2020-07-25T17:00:01.000Z,56.16897275,37.50555818,177.19012451171875,3.216,197.9,10.09,22,gps,,,,,,,,37,
