time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2020-07-28T16:15:26.000Z,56.35469915,37.50535543,158.9915771484375,6.432,109.7,14.74,0,gps,,,,,,,,64,
2020-07-28T16:15:28.000Z,56.35463236,37.50578958,156.2371826171875,6.432,109.7,14.53,20,gps,,,,,,,,64,
2020-07-28T16:15:29.000Z,56.3545719,37.50601613,155.08270263671875,5.36,110.3,14.68,21,gps,,,,,,,,64,
2020-07-28T16:15:30.000Z,56.35449932,37.50627085,155.91729736328125,4.288,109.9,14.36,21,gps,,,,,,,,64,
2020-07-28T16:15:31.000Z,56.35444992,37.50649157,157.9735107421875,3.216,110.7,14.25,19,gps,,,,,,,,64,
2020-07-28T16:15:32.000Z,56.35440111,37.50670419,158.9039306640625,3.216,111.4,13.97,19,gps,,,,,,,,64,
2020-07-28T16:15:33.000Z,56.35435859,37.50691456,161.09283447265625,3.216,110.9,14.07,20,gps,,,,,,,,64,
2020-07-28T16:15:34.000Z,56.3543121,37.50713196,162.2249755859375,3.216,110.7,14.05,20,gps,,,,,,,,64,
2020-07-28T16:15:35.000Z,56.35426571,37.50734915,161.84375,3.216,110.9,14.11,20,gps,,,,,,,,64,
2020-07-28T16:15:36.000Z,56.35421971,37.50756319,161.9420166015625,3.216,110.8,14.08,20,gps,,,,,,,,64,
2020-07-28T16:15:37.000Z,56.35418264,37.50777239,162.92791748046875,3.216,110.5,13.69,20,gps,,,,,,,,64,
2020-07-28T16:15:38.000Z,56.35414178,37.50797297,163.157958984375,3.216,110.5,13.15,20,gps,,,,,,,,64,
2020-07-28T16:15:39.000Z,56.35410293,37.50816363,163.96246337890625,3.216,110.6,12.46,21,gps,,,,,,,,64,
2020-07-28T16:15:40.000Z,56.35406059,37.50834105,163.9801025390625,3.216,110.7,11.82,20,gps,,,,,,,,64,
2020-07-28T16:15:41.000Z,56.35402284,37.50850843,164.37225341796875,3.216,110.3,11.03,20,gps,,,,,,,,64,
2020-07-28T16:15:42.000Z,56.35398834,37.50866719,163.9522705078125,3.216,110.0,10.07,21,gps,,,,,,,,64,
2020-07-28T16:15:43.000Z,56.35396217,37.50878602,163.68096923828125,3.216,109.6,7.92,21,gps,,,,,,,,64,
2020-07-28T16:15:44.000Z,56.35394574,37.50887105,164.09088134765625,3.216,110.6,5.74,21,gps,,,,,,,,64,
2020-07-28T16:15:45.000Z,56.35393227,37.50893224,164.005126953125,3.216,110.8,4.3,21,gps,,,,,,,,64,
2020-07-28T16:15:46.000Z,56.3539212,37.50899478,163.9215087890625,3.216,108.0,4.01,21,gps,,,,,,,,64,
