time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2020-08-02T15:05:10.000Z,56.16123761,37.4970913,173.937255859375,4.288,66.7,17.27,0,gps,,,,,,,,52,
2020-08-02T15:05:12.000Z,56.16139685,37.49756867,179.5350341796875,3.216,61.1,17.99,22,gps,,,,,,,,52,
2020-08-02T15:05:13.000Z,56.16149975,37.49781765,181.65667724609375,3.216,59.9,18.09,21,gps,,,,,,,,52,
2020-08-02T15:05:14.000Z,56.16159362,37.49806964,182.52471923828125,3.216,58.2,18.21,20,gps,,,,,,,,52,
2020-08-02T15:05:15.000Z,56.16168433,37.4983116,182.592529296875,3.216,55.5,18.27,19,gps,,,,,,,,52,
2020-08-02T15:05:16.000Z,56.1617786,37.49855021,180.911865234375,3.216,53.2,18.42,19,gps,,,,,,,,52,
2020-08-02T15:05:17.000Z,56.16188731,37.49878475,180.45648193359375,3.216,50.7,18.68,20,gps,,,,,,,,52,
2020-08-02T15:05:18.000Z,56.16200483,37.49901682,180.0819091796875,3.216,47.9,18.87,20,gps,,,,,,,,52,
2020-08-02T15:05:19.000Z,56.16212728,37.49923791,179.54931640625,3.216,45.2,19.08,20,gps,,,,,,,,52,
2020-08-02T15:05:20.000Z,56.16225878,37.49944016,178.64935302734375,3.216,41.5,19.29,20,gps,,,,,,,,52,
2020-08-02T15:05:21.000Z,56.16239305,37.49963217,176.4267578125,3.216,35.3,19.54,20,gps,,,,,,,,52,
2020-08-02T15:05:22.000Z,56.16254221,37.49980656,175.61822509765625,3.216,32.9,19.94,22,gps,,,,,,,,52,
2020-08-02T15:05:23.000Z,56.16270187,37.4999548,175.55426025390625,3.216,29.0,19.96,22,gps,,,,,,,,52,
2020-08-02T15:05:24.000Z,56.16286109,37.50009193,174.2821044921875,3.216,27.1,19.99,22,gps,,,,,,,,52,
2020-08-02T15:05:25.000Z,56.16303201,37.50023293,173.19183349609375,3.216,27.2,20.23,22,gps,,,,,,,,52,
2020-08-02T15:05:26.000Z,56.16319474,37.50037764,172.276611328125,3.216,27.5,20.51,22,gps,,,,,,,,52,
2020-08-02T15:05:27.000Z,56.1633624,37.50053039,173.366943359375,3.216,27.9,20.75,22,gps,,,,,,,,52,
2020-08-02T15:05:28.000Z,56.16352484,37.50068977,172.13623046875,3.216,27.6,20.8,22,gps,,,,,,,,52,
2020-08-02T15:05:29.000Z,56.16369591,37.50083367,170.99114990234375,3.216,27.5,20.74,22,gps,,,,,,,,52,
2020-08-02T15:05:30.000Z,56.1638635,37.50098242,170.77398681640625,3.216,27.0,20.66,22,gps,,,,,,,,52,
2020-08-02T15:05:31.000Z,56.16402391,37.50113574,169.939697265625,3.216,27.7,20.44,22,gps,,,,,,,,52,
2020-08-02T15:05:32.000Z,56.16418573,37.50128995,169.393798828125,3.216,26.0,20.19,22,gps,,,,,,,,52,
2020-08-02T15:05:33.000Z,56.16434544,37.50143815,169.7685546875,3.216,25.5,20.04,22,gps,,,,,,,,52,
2020-08-02T15:05:34.000Z,56.16450669,37.50157831,169.1512451171875,3.216,27.4,19.81,25,gps,,,,,,,,52,
2020-08-02T15:05:35.000Z,56.1646617,37.50171707,169.2410888671875,3.216,27.6,19.61,23,gps,,,,,,,,52,
2020-08-02T15:05:36.000Z,56.16481814,37.50186642,169.4072265625,3.216,24.1,19.65,23,gps,,,,,,,,52,
2020-08-02T15:05:37.000Z,56.16497577,37.50201348,169.6578369140625,3.216,29.3,19.69,23,gps,,,,,,,,52,
2020-08-02T15:05:38.000Z,56.16512717,37.50216442,170.337890625,3.216,31.4,19.29,23,gps,,,,,,,,52,
2020-08-02T15:05:39.000Z,56.16528249,37.50231323,171.03814697265625,3.216,30.0,19.43,23,gps,,,,,,,,52,
2020-08-02T15:05:40.000Z,56.16543706,37.50246311,171.4501953125,3.216,29.1,19.57,23,gps,,,,,,,,52,
2020-08-02T15:05:41.000Z,56.16559381,37.50261669,171.8800048828125,3.216,25.6,19.86,23,gps,,,,,,,,52,
2020-08-02T15:05:42.000Z,56.16575137,37.50277219,171.95294189453125,3.216,26.6,20.09,22,gps,,,,,,,,52,
2020-08-02T15:05:43.000Z,56.16591666,37.50292634,173.0028076171875,3.216,27.1,20.53,23,gps,,,,,,,,52,
2020-08-02T15:05:44.000Z,56.16607911,37.50308049,173.13165283203125,3.216,27.7,20.63,21,gps,,,,,,,,52,
2020-08-02T15:05:45.000Z,56.16624603,37.50324344,173.4766845703125,3.216,28.2,20.98,23,gps,,,,,,,,52,
2020-08-02T15:05:46.000Z,56.16641461,37.50340463,173.71905517578125,3.216,28.2,21.26,24,gps,,,,,,,,52,
2020-08-02T15:05:47.000Z,56.16658717,37.50356753,173.79376220703125,3.216,28.3,21.41,24,gps,,,,,,,,52,
2020-08-02T15:05:48.000Z,56.16675814,37.50372887,173.629150390625,3.216,28.2,21.63,25,gps,,,,,,,,52,
2020-08-02T15:05:49.000Z,56.16693014,37.50389495,173.95904541015625,3.216,30.3,21.7,25,gps,,,,,,,,52,
2020-08-02T15:05:50.000Z,56.1671076,37.50405278,173.89923095703125,3.216,28.8,21.84,26,gps,,,,,,,,52,
2020-08-02T15:05:51.000Z,56.16728389,37.50421646,173.7021484375,3.216,29.5,21.89,26,gps,,,,,,,,52,
2020-08-02T15:05:52.000Z,56.16746161,37.50438844,173.32525634765625,3.216,28.8,21.97,26,gps,,,,,,,,52,
2020-08-02T15:05:53.000Z,56.1676376,37.5045476,172.9468994140625,3.216,28.6,22.04,25,gps,,,,,,,,52,
2020-08-02T15:05:54.000Z,56.16780498,37.50470939,172.999267578125,3.216,27.4,21.54,25,gps,,,,,,,,52,
