time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2020-07-24T17:20:37.000Z,56.35187293,37.52200949,122.4652099609375,15.008,144.1,0.98,0,gps,,,,,,,,58,
2020-07-24T17:20:39.000Z,56.35181881,37.52183847,156.39794921875,5.36,,0.0,16,gps,,,,,,,,58,
2020-07-24T17:20:40.000Z,56.35190373,37.52182941,151.3385009765625,5.36,,0.0,20,gps,,,,,,,,58,
2020-07-24T17:20:41.000Z,56.35191282,37.52180482,151.05718994140625,4.288,,0.0,20,gps,,,,,,,,58,
2020-07-24T17:20:42.000Z,56.35191312,37.52179429,149.91552734375,3.216,,0.0,20,gps,,,,,,,,58,
2020-07-24T17:20:43.000Z,56.35191527,37.52180347,146.6695556640625,3.216,,0.0,20,gps,,,,,,,,58,
2020-07-24T17:20:44.000Z,56.35192032,37.52181874,144.3006591796875,3.216,,0.0,20,gps,,,,,,,,58,
2020-07-24T17:20:45.000Z,56.35191969,37.52181488,143.18804931640625,3.216,,0.0,20,gps,,,,,,,,58,
2020-07-24T17:20:46.000Z,56.35191823,37.52181282,141.41766357421875,3.216,,0.0,20,gps,,,,,,,,58,
2020-07-24T17:20:47.000Z,56.35192323,37.52182622,138.76220703125,3.216,,0.0,19,gps,,,,,,,,58,
2020-07-24T17:20:48.000Z,56.35192109,37.52182549,138.74462890625,3.216,,0.0,19,gps,,,,,,,,58,
2020-07-24T17:20:49.000Z,56.35192292,37.52182711,138.3970947265625,3.216,,0.0,18,gps,,,,,,,,58,
2020-07-24T17:20:50.000Z,56.3519192,37.52183015,136.9879150390625,3.216,,0.0,19,gps,,,,,,,,58,
2020-07-24T17:20:51.000Z,56.35191821,37.52182806,136.4208984375,3.216,,0.0,19,gps,,,,,,,,58,
2020-07-24T17:20:52.000Z,56.35192333,37.52183022,135.67913818359375,3.216,,0.0,19,gps,,,,,,,,58,
2020-07-24T17:20:53.000Z,56.35192095,37.52182818,135.796875,3.216,,0.0,19,gps,,,,,,,,58,
2020-07-24T17:20:54.000Z,56.35192429,37.52182916,135.782958984375,3.216,,0.0,19,gps,,,,,,,,58,
2020-07-24T17:20:55.000Z,56.35192457,37.52182926,135.6513671875,3.216,,0.0,20,gps,,,,,,,,58,
2020-07-24T17:20:56.000Z,56.3519251,37.52182758,135.9508056640625,3.216,,0.0,20,gps,,,,,,,,58,
2020-07-24T17:20:57.000Z,56.35192503,37.52182761,135.99017333984375,3.216,,0.0,20,gps,,,,,,,,58,
2020-07-24T17:20:58.000Z,56.35192546,37.52182742,136.035888671875,3.216,,0.0,20,gps,,,,,,,,58,
2020-07-24T17:20:59.000Z,56.3519254,37.52182748,136.0299072265625,4.288,,0.0,20,gps,,,,,,,,58,
2020-07-24T17:21:00.000Z,56.35192545,37.52182732,136.1058349609375,4.288,,0.0,20,gps,,,,,,,,58,
2020-07-24T17:21:01.000Z,56.35192586,37.52182715,136.19720458984375,4.288,,0.0,20,gps,,,,,,,,58,
2020-07-24T17:21:02.000Z,56.35192596,37.5218271,136.24127197265625,4.288,,0.0,24,gps,,,,,,,,58,
2020-07-24T17:21:03.000Z,56.35192574,37.52182439,137.104248046875,5.36,,0.0,24,gps,,,,,,,,58,
2020-07-24T17:21:04.000Z,56.35192555,37.52182361,137.362060546875,4.288,,0.0,22,gps,,,,,,,,58,
2020-07-24T17:21:05.000Z,56.35192553,37.52182431,137.390380859375,4.288,,0.0,25,gps,,,,,,,,58,
2020-07-24T17:21:06.000Z,56.35192563,37.52182543,137.188720703125,4.288,,0.0,25,gps,,,,,,,,58,
2020-07-24T17:21:07.000Z,56.35192541,37.52182517,137.26904296875,4.288,,0.0,24,gps,,,,,,,,58,
2020-07-24T17:21:08.000Z,56.3519251,37.52182497,137.28179931640625,3.216,,0.0,24,gps,,,,,,,,58,
2020-07-24T17:21:09.000Z,56.35192478,37.52182466,137.33935546875,3.216,,0.0,24,gps,,,,,,,,58,
2020-07-24T17:21:10.000Z,56.35192264,37.52182359,137.48309326171875,3.216,,0.0,24,gps,,,,,,,,58,
2020-07-24T17:21:11.000Z,56.35192198,37.52182285,137.6624755859375,3.216,,0.0,24,gps,,,,,,,,58,
2020-07-24T17:21:12.000Z,56.35192142,37.52182254,137.76641845703125,3.216,,0.0,23,gps,,,,,,,,58,
2020-07-24T17:21:13.000Z,56.35192074,37.52182157,137.9794921875,3.216,,0.0,23,gps,,,,,,,,58,
2020-07-24T17:21:14.000Z,56.3519206,37.52182155,138.0439453125,3.216,,0.0,23,gps,,,,,,,,58,
2020-07-24T17:21:15.000Z,56.35192062,37.52182154,138.094970703125,3.216,,0.0,23,gps,,,,,,,,58,
2020-07-24T17:21:16.000Z,56.35192076,37.52182165,138.12969970703125,3.216,,0.0,24,gps,,,,,,,,58,
2020-07-24T17:21:17.000Z,56.35192076,37.52182177,138.1473388671875,3.216,,0.0,24,gps,,,,,,,,58,
2020-07-24T17:21:18.000Z,56.35192075,37.52182182,138.15472412109375,3.216,,0.0,23,gps,,,,,,,,58,
2020-07-24T17:21:19.000Z,56.35192078,37.52182192,138.14111328125,3.216,,0.0,23,gps,,,,,,,,58,
2020-07-24T17:21:20.000Z,56.35192069,37.52182191,138.17376708984375,3.216,,0.0,23,gps,,,,,,,,58,
2020-07-24T17:21:21.000Z,56.35192054,37.52182196,138.1939697265625,3.216,,0.0,24,gps,,,,,,,,58,
2020-07-24T17:21:22.000Z,56.35192053,37.5218222,138.2021484375,3.216,,0.0,24,gps,,,,,,,,58,
2020-07-24T17:21:23.000Z,56.35192056,37.52182239,138.2313232421875,3.216,,0.0,26,gps,,,,,,,,58,
2020-07-24T17:21:24.000Z,56.35192053,37.52182245,138.23944091796875,3.216,,0.0,26,gps,,,,,,,,58,
2020-07-24T17:21:25.000Z,56.35192065,37.52182264,138.2620849609375,3.216,,0.0,26,gps,,,,,,,,58,
2020-07-24T17:21:26.000Z,56.35192071,37.52182287,138.2713623046875,3.216,,0.0,25,gps,,,,,,,,58,
2020-07-24T17:21:27.000Z,56.35192081,37.52182329,138.3240966796875,3.216,,0.0,24,gps,,,,,,,,58,
2020-07-24T17:21:28.000Z,56.35192079,37.5218233,138.31683349609375,3.216,,0.0,24,gps,,,,,,,,58,
2020-07-24T17:21:29.000Z,56.35192085,37.52182348,138.3460693359375,3.216,,0.0,23,gps,,,,,,,,58,
2020-07-24T17:21:30.000Z,56.35192097,37.52182377,138.4068603515625,3.216,,0.0,23,gps,,,,,,,,58,
2020-07-24T17:21:31.000Z,56.35192097,37.52182385,138.413818359375,3.216,,0.0,23,gps,,,,,,,,58,
2020-07-24T17:21:32.000Z,56.35192097,37.52182378,138.4425048828125,3.216,,0.0,23,gps,,,,,,,,58,
2020-07-24T17:21:33.000Z,56.351921,37.52182388,138.4571533203125,3.216,,0.0,23,gps,,,,,,,,58,
2020-07-24T17:21:34.000Z,56.35192103,37.52182392,138.45458984375,3.216,,0.0,23,gps,,,,,,,,58,
2020-07-24T17:21:35.000Z,56.35192101,37.52182396,138.45458984375,3.216,,0.0,23,gps,,,,,,,,58,
2020-07-24T17:21:36.000Z,56.35186534,37.52178495,138.2618408203125,3.216,201.0,4.12,23,gps,,,,,,,,58,
2020-07-24T17:21:37.000Z,56.35181726,37.52176357,138.062744140625,3.216,205.7,4.38,22,gps,,,,,,,,58,
2020-07-24T17:21:38.000Z,56.35178043,37.52172388,137.424560546875,3.216,204.1,4.53,22,gps,,,,,,,,58,
2020-07-24T17:21:39.000Z,56.35175376,37.52170352,139.3916015625,4.288,201.1,4.06,23,gps,,,,,,,,58,
2020-07-24T17:22:41.158Z,56.35166987,37.51958816,147.70074462890625,6.432,287.5,2.25,0,gps,,,,,,,,58,
2020-07-24T17:22:43.000Z,56.3516964,37.51958059,147.02496337890625,4.288,291.9,2.29,8,gps,,,,,,,,58,
2020-07-24T17:22:44.000Z,56.35170975,37.51956815,147.449462890625,3.216,291.5,2.09,18,gps,,,,,,,,58,
2020-07-24T17:22:45.000Z,56.35172204,37.51955292,147.85662841796875,3.216,291.5,1.89,21,gps,,,,,,,,58,
2020-07-24T17:22:46.000Z,56.3517358,37.51953378,151.47186279296875,3.216,290.1,1.79,22,gps,,,,,,,,58,
2020-07-24T17:22:47.000Z,56.3517469,37.51951061,151.99188232421875,3.216,290.0,1.84,22,gps,,,,,,,,58,
2020-07-24T17:22:48.000Z,56.35175941,37.51948542,151.2344970703125,3.216,294.3,1.94,22,gps,,,,,,,,58,
2020-07-24T17:22:49.000Z,56.35177027,37.51945618,150.4456787109375,3.216,291.2,2.14,22,gps,,,,,,,,58,
2020-07-24T17:22:50.000Z,56.3517772,37.51943047,148.29730224609375,3.216,291.4,1.99,22,gps,,,,,,,,58,
2020-07-24T17:22:51.000Z,56.35178275,37.51940815,148.38531494140625,3.216,291.3,1.77,21,gps,,,,,,,,58,
2020-07-24T17:22:52.000Z,56.35178882,37.51938908,147.8057861328125,3.216,291.5,1.6,21,gps,,,,,,,,58,
