time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2020-07-23T21:28:43.110Z,56.35526941,37.50165333,160.6041259765625,8.576,88.4,5.05,0,gps,,,,,,,,47,
2020-07-23T21:28:45.000Z,56.35537862,37.50190378,170.0753173828125,10.72,99.3,7.31,5,gps,,,,,,,,47,
2020-07-23T21:28:46.000Z,56.35535257,37.50197257,155.59423828125,5.36,109.0,9.14,14,gps,,,,,,,,47,
2020-07-23T21:28:47.000Z,56.35532525,37.50211569,154.57110595703125,4.288,110.2,9.72,18,gps,,,,,,,,47,
2020-07-23T21:28:48.000Z,56.35530375,37.5022576,152.5968017578125,3.216,110.8,9.49,19,gps,,,,,,,,47,
2020-07-23T21:28:49.000Z,56.3552758,37.50239679,152.737548828125,3.216,111.0,10.3,17,gps,,,,,,,,47,
2020-07-23T21:28:50.000Z,56.35524761,37.50256797,151.46636962890625,3.216,109.9,11.05,17,gps,,,,,,,,47,
2020-07-23T21:28:51.000Z,56.35520599,37.50273725,151.99072265625,3.216,110.2,11.63,17,gps,,,,,,,,47,
2020-07-23T21:28:52.000Z,56.35516759,37.50292624,151.5108642578125,3.216,110.6,12.31,17,gps,,,,,,,,47,
2020-07-23T21:28:53.000Z,56.35512599,37.50311884,150.28277587890625,3.216,109.7,12.75,17,gps,,,,,,,,47,
2020-07-23T21:28:54.000Z,56.35508254,37.50332458,150.2049560546875,3.216,109.5,13.21,17,gps,,,,,,,,47,
2020-07-23T21:28:55.000Z,56.35504566,37.50353586,151.575439453125,3.216,108.6,13.27,17,gps,,,,,,,,47,
2020-07-23T21:28:56.000Z,56.35499775,37.50373949,151.41357421875,3.216,109.3,13.44,17,gps,,,,,,,,47,
2020-07-23T21:28:57.000Z,56.35495108,37.50394211,150.87646484375,3.216,109.6,13.33,17,gps,,,,,,,,47,
2020-07-23T21:28:58.000Z,56.35490707,37.50414654,150.585205078125,3.216,109.2,13.47,17,gps,,,,,,,,47,
2020-07-23T21:28:59.000Z,56.35486094,37.50435859,150.6837158203125,3.216,110.9,13.72,17,gps,,,,,,,,47,
2020-07-23T21:29:00.000Z,56.35481266,37.50456474,150.7205810546875,3.216,110.0,14.01,17,gps,,,,,,,,47,
2020-07-23T21:29:01.000Z,56.35476677,37.50477862,150.31451416015625,3.216,108.6,14.38,17,gps,,,,,,,,47,
2020-07-23T21:29:02.000Z,56.35472187,37.5050039,149.960693359375,3.216,109.5,14.81,17,gps,,,,,,,,47,
2020-07-23T21:29:03.000Z,56.35467232,37.50523463,150.22845458984375,3.216,109.2,15.11,17,gps,,,,,,,,47,
2020-07-23T21:29:04.000Z,56.35462234,37.50547419,150.2138671875,3.216,108.6,15.45,17,gps,,,,,,,,47,
2020-07-23T21:29:05.000Z,56.35457162,37.50570878,150.9603271484375,3.216,110.7,15.64,17,gps,,,,,,,,47,
2020-07-23T21:29:06.000Z,56.3545212,37.50594357,151.2347412109375,3.216,110.3,15.83,20,gps,,,,,,,,47,
2020-07-23T21:29:07.000Z,56.3544753,37.50618254,152.068359375,3.216,110.7,15.8,20,gps,,,,,,,,47,
2020-07-23T21:29:08.000Z,56.35442959,37.50642259,152.9906005859375,3.216,110.6,15.81,20,gps,,,,,,,,47,
2020-07-23T21:29:09.000Z,56.35438096,37.50666356,153.71630859375,3.216,110.0,15.8,20,gps,,,,,,,,47,
2020-07-23T21:29:10.000Z,56.35433258,37.50690833,154.5369873046875,3.216,109.3,15.86,20,gps,,,,,,,,47,
2020-07-23T21:29:11.000Z,56.3542807,37.50714874,154.3355712890625,3.216,110.2,15.81,20,gps,,,,,,,,47,
2020-07-23T21:29:12.000Z,56.35423414,37.50739083,154.92889404296875,3.216,109.6,15.74,19,gps,,,,,,,,47,
2020-07-23T21:29:13.000Z,56.35418257,37.50762639,155.54559326171875,3.216,110.0,15.75,19,gps,,,,,,,,47,
2020-07-23T21:29:14.000Z,56.35412522,37.50785712,154.50518798828125,3.216,110.5,15.65,19,gps,,,,,,,,47,
2020-07-23T21:29:15.000Z,56.35407381,37.50809126,155.1309814453125,3.216,110.8,15.44,20,gps,,,,,,,,47,
2020-07-23T21:29:16.000Z,56.35402787,37.50832114,156.0506591796875,3.216,110.8,15.08,20,gps,,,,,,,,47,
2020-07-23T21:29:17.000Z,56.35397974,37.50853173,156.5887451171875,3.216,110.4,14.35,20,gps,,,,,,,,47,
2020-07-23T21:29:18.000Z,56.35393848,37.50874376,157.51312255859375,3.216,110.7,13.67,20,gps,,,,,,,,47,
2020-07-23T21:29:19.000Z,56.35389746,37.50893799,157.97247314453125,3.216,110.6,13.12,20,gps,,,,,,,,47,
2020-07-23T21:29:20.000Z,56.35385938,37.50913668,157.7430419921875,3.216,110.8,12.9,20,gps,,,,,,,,47,
