0,303605313092973; 51,127819548870775
1,7836812144212466; 154,8872180451126
3,3776091081593904; 285,7142857142858
6,110056925996197; 500
12,827324478178369; 996,2406015037589
19,999999999999993; 1501,503759398496
30,01897533206835; 2000
39,92409867172676; 2275,187969924812
44,81973434535113; 2336,09022556391
48,34914611005693; 2336,09022556391
59,62049335863379; 2216,541353383459
74,5351043643264; 2000
80,11385199240988; 1932,3308270676694
100,15180265654652; 1875,9398496240601
120,07590132827326; 1936,842105263158
137,7229601518027; 1501,5037593984964
140,00000000000003; 1316,5413533834583
143,30170777988616; 998,4962406015038
147,85578747628082; 500
152,06831119544597; 1,5037593984957311
136,2428842504744; 1598,4962406015038
134,07969639468698; 1693,233082706767
131,46110056926; 1774,4360902255637
126,45161290322582; 1862,406015037594
123,4914611005693; 1900,751879699248
129,18406072106262; 1817,2932330827068
116,09108159392792; 1941,3533834586465
111,08159392789375; 1923,3082706766918
106,75521821631881; 1896,2406015037595
103,3396584440228; 1884,9624060150377
96,28083491461103; 1866,9172932330828
88,76660341555979; 1869,1729323308273
84,21252371916509; 1893,9849624060153
77,49525616698295; 1963,9097744360902
92,52371916508542; 1869,1729323308273
70,89184060721064; 2058,6466165413535
67,36242884250476; 2108,2706766917295
63,491461100569275; 2162,406015037594
55,749525616698286; 2268,421052631579
52,10626185958255; 2306,7669172932333
41,97343453510437; 2311,278195488722
37,41935483870969; 2221,0526315789475
34,91461100569261; 2151,127819548872
32,523719165085396; 2083,4586466165415
27,05882352941179; 1900,751879699248
24,5540796963947; 1783,4586466165415
22,39089184060721; 1652,6315789473683
17,60910815939279; 1352,6315789473686
15,21821631878558; 1183,4586466165417
10,777988614800755; 847,3684210526312
8,614800759013285; 689,4736842105256
141,8216318785579; 1156,3909774436097
144,89563567362433; 827,0676691729323
146,37571157495256; 660,1503759398497
149,33586337760912; 330,8270676691732
150,70208728652753; 168,4210526315792
