0,07590132827323615; 77,13085234093637
7,931688804554078; 76,7659929246841
15,21821631878558; 75,32104302821698
20; 73,37339489875646
23,074003795066403; 71,57082947030806
25,578747628083512; 69,98469216908775
37,077798861480076; 59,9657851755503
47,438330170778; 49,947561567321436
57,7988614800759; 39,85730914756797
65,08538899430742; 32,86614076370587
73,62428842504744; 27,458854509545773
80,22770398481973; 23,997507921574687
85,80645161290323; 21,833294987824374
92,40986717267539; 19,956582253394757
100,15180265654654; 18,655416625853405
109,94307400379508; 17,280992093232
119,96204933586331; 16,050488506598114
128,6148007590133; 14,100516867088444
134,7628083491461; 11,863933429159204
140,00000000000006; 9,627896699476793
144,89563567362433; 5,951488754894783
149,1081593927894; 2,7076637106455763
151,9544592030361; -0,031139590561053865
142,50474383301707; 7,825672963682649
124,51612903225806; 15,327466850117673
114,95256166982922; 16,62972589415274
104,81973434535105; 18,004355442366688
96,62239089184062; 19,233765612506886
88,88045540796966; 20,895075297671283
83,1878557874763; 22,771241323854042
76,81214421252373; 25,656220742566475
69,41176470588236; 29,982391438548866
61,32827324478181; 36,5418653229793
53,92789373814041; 43,74918847994607
50,17077798861479; 47,35288422769488
44,136622390891844; 53,26286871484838
40,03795066413663; 57,2269135358128
32,979127134724855; 63,78577237346552
29,108159392789382; 67,10142121364674
